timestamp,window,sample,ir_raw,red_raw
2026-03-19T16:00:34.875,2,6,250232,179514
2026-03-19T16:00:34.915,2,7,250232,179514
2026-03-19T16:00:34.955,2,8,250232,179514
2026-03-19T16:00:34.995,2,9,250257,179546
2026-03-19T16:00:35.035,2,10,250257,179546
2026-03-19T16:00:35.074,2,11,250257,179546
2026-03-19T16:00:35.115,2,12,250257,179546
2026-03-19T16:00:35.155,2,13,250270,179577
2026-03-19T16:00:35.195,2,14,250270,179577
2026-03-19T16:00:35.235,2,15,250270,179577
2026-03-19T16:00:35.275,2,16,250270,179577
2026-03-19T16:00:35.314,2,17,250211,179539
2026-03-19T16:00:35.354,2,18,250211,179539
2026-03-19T16:00:35.394,2,19,250211,179539
2026-03-19T16:00:35.433,2,20,250211,179539
2026-03-19T16:00:35.473,2,21,250147,179520
2026-03-19T16:00:35.513,2,22,250147,179520
2026-03-19T16:00:35.554,2,23,250147,179520
2026-03-19T16:00:35.593,2,24,250147,179520
2026-03-19T16:00:35.633,2,25,250148,179500
2026-03-19T16:00:35.673,2,26,250148,179500
2026-03-19T16:00:35.712,2,27,250148,179500
2026-03-19T16:00:35.752,2,28,250148,179500
2026-03-19T16:00:35.792,2,29,250191,179493
2026-03-19T16:00:35.832,2,30,250191,179493
2026-03-19T16:00:35.871,2,31,250191,179493
2026-03-19T16:00:35.912,2,32,250191,179493
2026-03-19T16:00:35.952,2,33,250172,179459
2026-03-19T16:00:35.992,2,34,250172,179459
2026-03-19T16:00:36.031,2,35,250172,179459
2026-03-19T16:00:36.071,2,36,250172,179459
2026-03-19T16:00:36.111,2,37,250059,179401
2026-03-19T16:00:36.152,2,38,250059,179401
2026-03-19T16:00:36.191,2,39,250059,179401
2026-03-19T16:00:36.231,2,40,250059,179401
2026-03-19T16:00:36.271,2,41,250044,179386
2026-03-19T16:00:36.310,2,42,250044,179386
2026-03-19T16:00:36.350,2,43,250044,179386
2026-03-19T16:00:36.391,2,44,250044,179386
2026-03-19T16:00:36.430,2,45,250056,179372
2026-03-19T16:00:36.470,2,46,250056,179372
2026-03-19T16:00:36.510,2,47,250056,179372
2026-03-19T16:00:36.550,2,48,250056,179372
2026-03-19T16:00:36.589,2,49,250111,179426
2026-03-19T16:00:36.629,2,50,250111,179426
2026-03-19T16:00:36.670,2,51,250111,179426
2026-03-19T16:00:36.709,2,52,250111,179426
2026-03-19T16:00:36.749,2,53,250060,179423
2026-03-19T16:00:36.789,2,54,250060,179423
2026-03-19T16:00:36.828,2,55,250060,179423
2026-03-19T16:00:36.869,2,56,250060,179423
2026-03-19T16:00:36.908,2,57,250011,179407
2026-03-19T16:00:36.948,2,58,250011,179407
2026-03-19T16:00:36.988,2,59,250011,179407
2026-03-19T16:00:37.027,2,60,250011,179407
2026-03-19T16:00:37.067,2,61,249980,179379
2026-03-19T16:00:37.107,2,62,249980,179379
2026-03-19T16:00:37.147,2,63,249980,179379
2026-03-19T16:00:37.187,2,64,249980,179379
2026-03-19T16:00:37.227,2,65,250013,179360
2026-03-19T16:00:37.267,2,66,250013,179360
2026-03-19T16:00:37.307,2,67,250013,179360
