timestamp,window,sample,ir_raw,red_raw
2026-03-19T16:32:37.158,24,155,252861,179929
2026-03-19T16:32:37.198,24,156,252861,179929
2026-03-19T16:32:37.238,24,157,252861,179929
2026-03-19T16:32:37.278,24,158,252889,179937
2026-03-19T16:32:37.318,24,159,252889,179937
2026-03-19T16:32:37.358,24,160,252889,179937
2026-03-19T16:32:37.397,24,161,252889,179937
2026-03-19T16:32:37.437,24,162,252941,179947
2026-03-19T16:32:37.477,24,163,252941,179947
2026-03-19T16:32:37.517,24,164,252941,179947
2026-03-19T16:32:37.557,24,165,252941,179947
2026-03-19T16:32:37.597,24,166,253103,180011
2026-03-19T16:32:37.637,24,167,253103,180011
2026-03-19T16:32:37.676,24,168,253103,180011
2026-03-19T16:32:37.716,24,169,253103,180011
2026-03-19T16:32:37.756,24,170,253248,180046
2026-03-19T16:32:37.796,24,171,253248,180046
2026-03-19T16:32:37.836,24,172,253248,180046
2026-03-19T16:32:37.876,24,173,253248,180046
2026-03-19T16:32:37.916,24,174,252829,179909
2026-03-19T16:32:37.955,24,175,252829,179909
2026-03-19T16:32:37.995,24,176,252829,179909
2026-03-19T16:32:38.035,24,177,252829,179909
2026-03-19T16:32:38.074,24,178,252888,179955
2026-03-19T16:32:38.115,24,179,252888,179955
2026-03-19T16:32:38.154,24,180,252888,179955
2026-03-19T16:32:38.195,24,181,252888,179955
2026-03-19T16:32:38.234,24,182,252975,179963
2026-03-19T16:32:38.275,24,183,252975,179963
2026-03-19T16:32:38.314,24,184,252975,179963
2026-03-19T16:32:38.354,24,185,252975,179963
2026-03-19T16:32:38.394,24,186,253153,180024
2026-03-19T16:32:38.434,24,187,253153,180024
2026-03-19T16:32:38.474,24,188,253153,180024
2026-03-19T16:32:38.513,24,189,253153,180024
2026-03-19T16:32:38.554,24,190,253026,180008
2026-03-19T16:32:38.593,24,191,253026,180008
2026-03-19T16:32:38.634,24,192,253026,180008
2026-03-19T16:32:38.673,24,193,253026,180008
2026-03-19T16:32:38.713,24,194,252714,179914
2026-03-19T16:32:38.753,24,195,252714,179914
2026-03-19T16:32:38.793,24,196,252714,179914
2026-03-19T16:32:38.833,24,197,252714,179914
2026-03-19T16:32:38.872,24,198,252776,179928
2026-03-19T16:32:38.912,24,199,252776,179928
2026-03-19T16:32:38.952,24,200,252776,179928
2026-03-19T16:32:38.992,24,201,252776,179928
2026-03-19T16:32:39.032,24,202,252926,179974
2026-03-19T16:32:39.072,24,203,252926,179974
2026-03-19T16:32:39.112,24,204,252926,179974
2026-03-19T16:32:39.152,24,205,252926,179974
